"","STID","STNM","TIME","TAIR","RELH","PRES","WSPD","SRAD","DATE","MONTH","DAY","YMDL","UTC"
"3303","BOIS",12,2021-01-30 11:10:00,12.4,32,863.51,18.6,516,2021-01-30,"01","30",2021-01-30,2021-01-30 17:10:00
"3304","BOIS",12,2021-01-30 11:15:00,12.5,32,863.63,18.2,528,2021-01-30,"01","30",2021-01-30,2021-01-30 17:15:00
"3305","BOIS",12,2021-01-30 11:20:00,12.5,32,863.79,19.4,536,2021-01-30,"01","30",2021-01-30,2021-01-30 17:20:00
"3306","BOIS",12,2021-01-30 11:25:00,12.6,32,863.77,18.5,536,2021-01-30,"01","30",2021-01-30,2021-01-30 17:25:00
"3307","BOIS",12,2021-01-30 11:30:00,12.6,33,863.97,19.9,541,2021-01-30,"01","30",2021-01-30,2021-01-30 17:30:00
"3308","BOIS",12,2021-01-30 11:35:00,12.5,33,864.09,21,552,2021-01-30,"01","30",2021-01-30,2021-01-30 17:35:00
"3309","BOIS",12,2021-01-30 11:40:00,12.6,34,864.08,19.1,559,2021-01-30,"01","30",2021-01-30,2021-01-30 17:40:00
"3310","BOIS",12,2021-01-30 11:45:00,12.7,33,864.11,20.2,575,2021-01-30,"01","30",2021-01-30,2021-01-30 17:45:00
"3311","BOIS",12,2021-01-30 11:50:00,12.8,34,864.02,19.5,568,2021-01-30,"01","30",2021-01-30,2021-01-30 17:50:00
"3312","BOIS",12,2021-01-30 11:55:00,13.1,33,864.15,19.8,586,2021-01-30,"01","30",2021-01-30,2021-01-30 17:55:00
"3313","BOIS",12,2021-01-30 12:00:00,13.2,33,864.21,19.5,599,2021-01-30,"01","30",2021-01-30,2021-01-30 18:00:00
"3314","BOIS",12,2021-01-30 12:05:00,13.3,33,864.25,18.7,602,2021-01-30,"01","30",2021-01-30,2021-01-30 18:05:00
"3315","BOIS",12,2021-01-30 12:10:00,13.5,33,864.38,19.4,613,2021-01-30,"01","30",2021-01-30,2021-01-30 18:10:00
"3316","BOIS",12,2021-01-30 12:15:00,13.6,32,864.5,18.5,588,2021-01-30,"01","30",2021-01-30,2021-01-30 18:15:00
"3317","BOIS",12,2021-01-30 12:20:00,13.5,32,864.74,20.1,607,2021-01-30,"01","30",2021-01-30,2021-01-30 18:20:00
"3318","BOIS",12,2021-01-30 12:25:00,13.7,32,864.79,19.1,623,2021-01-30,"01","30",2021-01-30,2021-01-30 18:25:00
"3319","BOIS",12,2021-01-30 12:30:00,13.7,31,864.91,19.7,624,2021-01-30,"01","30",2021-01-30,2021-01-30 18:30:00
"3320","BOIS",12,2021-01-30 12:35:00,13.7,30,865.09,19.4,632,2021-01-30,"01","30",2021-01-30,2021-01-30 18:35:00
"3321","BOIS",12,2021-01-30 12:40:00,14,30,865.02,17.4,632,2021-01-30,"01","30",2021-01-30,2021-01-30 18:40:00
"3322","BOIS",12,2021-01-30 12:45:00,14.1,30,865.14,18.2,634,2021-01-30,"01","30",2021-01-30,2021-01-30 18:45:00
"3323","BOIS",12,2021-01-30 12:50:00,14.1,30,865.18,18.4,634,2021-01-30,"01","30",2021-01-30,2021-01-30 18:50:00
"3324","BOIS",12,2021-01-30 12:55:00,13.9,30,865.22,18.5,641,2021-01-30,"01","30",2021-01-30,2021-01-30 18:55:00
"3325","BOIS",12,2021-01-30 13:00:00,13.9,30,865.31,18.8,643,2021-01-30,"01","30",2021-01-30,2021-01-30 19:00:00
"3326","BOIS",12,2021-01-30 13:05:00,14.1,30,865.27,17.3,641,2021-01-30,"01","30",2021-01-30,2021-01-30 19:05:00
"3327","BOIS",12,2021-01-30 13:10:00,14.1,30,865.41,18.5,640,2021-01-30,"01","30",2021-01-30,2021-01-30 19:10:00
"3328","BOIS",12,2021-01-30 13:15:00,14.4,29,865.42,17.2,640,2021-01-30,"01","30",2021-01-30,2021-01-30 19:15:00
"3329","BOIS",12,2021-01-30 13:20:00,14.4,28,865.47,18,640,2021-01-30,"01","30",2021-01-30,2021-01-30 19:20:00
"3330","BOIS",12,2021-01-30 13:25:00,14.4,29,865.48,16.3,640,2021-01-30,"01","30",2021-01-30,2021-01-30 19:25:00
"3331","BOIS",12,2021-01-30 13:30:00,14.5,28,865.47,17.4,635,2021-01-30,"01","30",2021-01-30,2021-01-30 19:30:00
"3332","BOIS",12,2021-01-30 13:35:00,14.6,27,865.4,16.6,585,2021-01-30,"01","30",2021-01-30,2021-01-30 19:35:00
"3333","BOIS",12,2021-01-30 13:40:00,14.4,27,865.37,16.7,594,2021-01-30,"01","30",2021-01-30,2021-01-30 19:40:00
"3334","BOIS",12,2021-01-30 13:45:00,14.6,28,865.4,15.1,627,2021-01-30,"01","30",2021-01-30,2021-01-30 19:45:00
"3335","BOIS",12,2021-01-30 13:50:00,14.9,28,865.5,15.3,625,2021-01-30,"01","30",2021-01-30,2021-01-30 19:50:00
"3336","BOIS",12,2021-01-30 13:55:00,14.8,28,865.7,15.1,620,2021-01-30,"01","30",2021-01-30,2021-01-30 19:55:00
"3337","BOIS",12,2021-01-30 14:00:00,14.8,28,865.86,15.7,616,2021-01-30,"01","30",2021-01-30,2021-01-30 20:00:00
"3338","BOIS",12,2021-01-30 14:05:00,14.7,28,865.93,15,613,2021-01-30,"01","30",2021-01-30,2021-01-30 20:05:00
"3339","BOIS",12,2021-01-30 14:10:00,14.6,28,865.89,14.4,605,2021-01-30,"01","30",2021-01-30,2021-01-30 20:10:00
"3340","BOIS",12,2021-01-30 14:15:00,14.6,28,865.9,13.5,599,2021-01-30,"01","30",2021-01-30,2021-01-30 20:15:00
"3341","BOIS",12,2021-01-30 14:20:00,14.7,27,866,14.1,595,2021-01-30,"01","30",2021-01-30,2021-01-30 20:20:00
"3342","BOIS",12,2021-01-30 14:25:00,14.6,27,865.92,13.4,590,2021-01-30,"01","30",2021-01-30,2021-01-30 20:25:00
"3343","BOIS",12,2021-01-30 14:30:00,14.8,27,865.99,13.7,581,2021-01-30,"01","30",2021-01-30,2021-01-30 20:30:00
"3344","BOIS",12,2021-01-30 14:35:00,14.7,26,866.03,12.9,573,2021-01-30,"01","30",2021-01-30,2021-01-30 20:35:00
"3345","BOIS",12,2021-01-30 14:40:00,14.8,26,866.14,14.1,566,2021-01-30,"01","30",2021-01-30,2021-01-30 20:40:00
"3346","BOIS",12,2021-01-30 14:45:00,14.8,26,866.16,13.7,556,2021-01-30,"01","30",2021-01-30,2021-01-30 20:45:00
"3347","BOIS",12,2021-01-30 14:50:00,14.7,27,866.19,13.2,547,2021-01-30,"01","30",2021-01-30,2021-01-30 20:50:00
"3348","BOIS",12,2021-01-30 14:55:00,14.6,27,866.25,14.2,539,2021-01-30,"01","30",2021-01-30,2021-01-30 20:55:00
"3349","BOIS",12,2021-01-30 15:00:00,14.6,27,866.36,14.4,527,2021-01-30,"01","30",2021-01-30,2021-01-30 21:00:00
"3350","BOIS",12,2021-01-30 15:05:00,14.4,27,866.43,14.9,519,2021-01-30,"01","30",2021-01-30,2021-01-30 21:05:00
"3351","BOIS",12,2021-01-30 15:10:00,14.3,27,866.57,14.3,509,2021-01-30,"01","30",2021-01-30,2021-01-30 21:10:00
"3352","BOIS",12,2021-01-30 15:15:00,14.2,27,866.62,13.8,500,2021-01-30,"01","30",2021-01-30,2021-01-30 21:15:00
"3353","BOIS",12,2021-01-30 15:20:00,14.2,28,866.74,15.1,485,2021-01-30,"01","30",2021-01-30,2021-01-30 21:20:00
"3354","BOIS",12,2021-01-30 15:25:00,14,28,866.81,14.2,475,2021-01-30,"01","30",2021-01-30,2021-01-30 21:25:00
"3355","BOIS",12,2021-01-30 15:30:00,14,28,866.91,14.6,462,2021-01-30,"01","30",2021-01-30,2021-01-30 21:30:00
"3356","BOIS",12,2021-01-30 15:35:00,14,27,867.03,14.9,452,2021-01-30,"01","30",2021-01-30,2021-01-30 21:35:00
"3357","BOIS",12,2021-01-30 15:40:00,13.9,27,867.09,14.5,442,2021-01-30,"01","30",2021-01-30,2021-01-30 21:40:00
"3358","BOIS",12,2021-01-30 15:45:00,14,26,867.17,15.6,430,2021-01-30,"01","30",2021-01-30,2021-01-30 21:45:00
"3359","BOIS",12,2021-01-30 15:50:00,14,26,867.22,14.8,419,2021-01-30,"01","30",2021-01-30,2021-01-30 21:50:00
"3360","BOIS",12,2021-01-30 15:55:00,14,27,867.31,14.6,406,2021-01-30,"01","30",2021-01-30,2021-01-30 21:55:00
"3361","BOIS",12,2021-01-30 16:00:00,13.9,27,867.39,14.6,391,2021-01-30,"01","30",2021-01-30,2021-01-30 22:00:00
"3362","BOIS",12,2021-01-30 16:05:00,13.8,27,867.57,16.2,377,2021-01-30,"01","30",2021-01-30,2021-01-30 22:05:00
"3363","BOIS",12,2021-01-30 16:10:00,13.6,27,867.6,14.2,360,2021-01-30,"01","30",2021-01-30,2021-01-30 22:10:00
"3364","BOIS",12,2021-01-30 16:15:00,13.5,27,867.75,14,346,2021-01-30,"01","30",2021-01-30,2021-01-30 22:15:00
"3365","BOIS",12,2021-01-30 16:20:00,13.4,27,867.96,15.2,331,2021-01-30,"01","30",2021-01-30,2021-01-30 22:20:00
"3366","BOIS",12,2021-01-30 16:25:00,13.3,27,868.13,15,319,2021-01-30,"01","30",2021-01-30,2021-01-30 22:25:00
"3367","BOIS",12,2021-01-30 16:30:00,13.3,27,868.23,13.7,305,2021-01-30,"01","30",2021-01-30,2021-01-30 22:30:00
"3368","BOIS",12,2021-01-30 16:35:00,13.1,26,868.25,13.3,290,2021-01-30,"01","30",2021-01-30,2021-01-30 22:35:00
"3369","BOIS",12,2021-01-30 16:40:00,13.1,26,868.39,13.9,275,2021-01-30,"01","30",2021-01-30,2021-01-30 22:40:00
"3370","BOIS",12,2021-01-30 16:45:00,13.1,26,868.57,14.6,259,2021-01-30,"01","30",2021-01-30,2021-01-30 22:45:00
"3371","BOIS",12,2021-01-30 16:50:00,12.9,27,868.66,13.8,243,2021-01-30,"01","30",2021-01-30,2021-01-30 22:50:00
"3372","BOIS",12,2021-01-30 16:55:00,12.8,28,868.8,13.3,227,2021-01-30,"01","30",2021-01-30,2021-01-30 22:55:00
"3373","BOIS",12,2021-01-30 17:00:00,12.6,28,868.91,13.3,211,2021-01-30,"01","30",2021-01-30,2021-01-30 23:00:00
"3374","BOIS",12,2021-01-30 17:05:00,12.4,29,868.94,11.4,195,2021-01-30,"01","30",2021-01-30,2021-01-30 23:05:00
"3375","BOIS",12,2021-01-30 17:10:00,12.3,29,869.04,11.9,181,2021-01-30,"01","30",2021-01-30,2021-01-30 23:10:00
"3376","BOIS",12,2021-01-30 17:15:00,12.2,29,869.17,13.1,165,2021-01-30,"01","30",2021-01-30,2021-01-30 23:15:00
"3377","BOIS",12,2021-01-30 17:20:00,12.1,29,869.17,12.3,150,2021-01-30,"01","30",2021-01-30,2021-01-30 23:20:00
"3378","BOIS",12,2021-01-30 17:25:00,11.8,30,869.2,10.3,135,2021-01-30,"01","30",2021-01-30,2021-01-30 23:25:00
"3379","BOIS",12,2021-01-30 17:30:00,11.6,30,869.24,9.4,118,2021-01-30,"01","30",2021-01-30,2021-01-30 23:30:00
"3380","BOIS",12,2021-01-30 17:35:00,11.4,31,869.34,11.1,99,2021-01-30,"01","30",2021-01-30,2021-01-30 23:35:00
"3381","BOIS",12,2021-01-30 17:40:00,11.1,31,869.35,9.1,82,2021-01-30,"01","30",2021-01-30,2021-01-30 23:40:00
"3382","BOIS",12,2021-01-30 17:45:00,11,32,869.46,10.3,66,2021-01-30,"01","30",2021-01-30,2021-01-30 23:45:00
"3383","BOIS",12,2021-01-30 17:50:00,10.9,32,869.56,10,50,2021-01-30,"01","30",2021-01-30,2021-01-30 23:50:00
"3384","BOIS",12,2021-01-30 17:55:00,10.6,32,869.66,10.1,36,2021-01-30,"01","30",2021-01-30,2021-01-30 23:55:00
"3385","BOIS",12,2021-01-30 18:00:00,10.4,33,869.78,9.7,25,2021-01-30,"01","30",2021-01-30,2021-01-31 00:00:00
"3386","BOIS",12,2021-01-30 18:05:00,10.2,34,869.89,9.8,16,2021-01-30,"01","30",2021-01-30,2021-01-31 00:05:00
"3387","BOIS",12,2021-01-30 18:10:00,10.1,34,869.96,9.6,9,2021-01-30,"01","30",2021-01-30,2021-01-31 00:10:00
"3388","BOIS",12,2021-01-30 18:15:00,9.9,34,869.99,9.3,6,2021-01-30,"01","30",2021-01-30,2021-01-31 00:15:00
"3389","BOIS",12,2021-01-30 18:20:00,9.5,35,870.06,8,4,2021-01-30,"01","30",2021-01-30,2021-01-31 00:20:00
"3390","BOIS",12,2021-01-30 18:25:00,9.2,36,870.18,7.6,2,2021-01-30,"01","30",2021-01-30,2021-01-31 00:25:00
"3391","BOIS",12,2021-01-30 18:30:00,9,37,870.3,7.6,1,2021-01-30,"01","30",2021-01-30,2021-01-31 00:30:00
"3392","BOIS",12,2021-01-30 18:35:00,9.1,38,870.45,8.9,1,2021-01-30,"01","30",2021-01-30,2021-01-31 00:35:00
"3393","BOIS",12,2021-01-30 18:40:00,8.9,39,870.52,8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 00:40:00
"3394","BOIS",12,2021-01-30 18:45:00,8.6,40,870.58,7.7,0,2021-01-30,"01","30",2021-01-30,2021-01-31 00:45:00
"3395","BOIS",12,2021-01-30 18:50:00,8.4,41,870.69,7.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 00:50:00
"3396","BOIS",12,2021-01-30 18:55:00,8.1,42,870.75,6.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 00:55:00
"3397","BOIS",12,2021-01-30 19:00:00,7.8,43,870.85,6.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:00:00
"3398","BOIS",12,2021-01-30 19:05:00,7.4,44,870.98,5.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:05:00
"3399","BOIS",12,2021-01-30 19:10:00,7.1,45,871.11,5.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:10:00
"3400","BOIS",12,2021-01-30 19:15:00,6.5,46,871.19,4.9,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:15:00
"3401","BOIS",12,2021-01-30 19:20:00,5.8,48,871.3,4.3,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:20:00
"3402","BOIS",12,2021-01-30 19:25:00,5.3,50,871.42,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:25:00
"3403","BOIS",12,2021-01-30 19:30:00,5.3,50,871.59,4.9,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:30:00
"3404","BOIS",12,2021-01-30 19:35:00,5.2,51,871.73,5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:35:00
"3405","BOIS",12,2021-01-30 19:40:00,5.1,51,871.83,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:40:00
"3406","BOIS",12,2021-01-30 19:45:00,5,52,871.95,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:45:00
"3407","BOIS",12,2021-01-30 19:50:00,4.7,52,872.1,4.7,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:50:00
"3408","BOIS",12,2021-01-30 19:55:00,4.6,53,872.23,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 01:55:00
"3409","BOIS",12,2021-01-30 20:00:00,4,54,872.37,3.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:00:00
"3410","BOIS",12,2021-01-30 20:05:00,3.4,56,872.49,4.1,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:05:00
"3411","BOIS",12,2021-01-30 20:10:00,3.1,56,872.63,4.1,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:10:00
"3412","BOIS",12,2021-01-30 20:15:00,2.5,58,872.73,4.3,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:15:00
"3413","BOIS",12,2021-01-30 20:20:00,2.7,59,872.84,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:20:00
"3414","BOIS",12,2021-01-30 20:25:00,2.7,59,872.97,4.9,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:25:00
"3415","BOIS",12,2021-01-30 20:30:00,2.9,60,873.09,4.9,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:30:00
"3416","BOIS",12,2021-01-30 20:35:00,2.9,61,873.2,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:35:00
"3417","BOIS",12,2021-01-30 20:40:00,2.8,61,873.3,4.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:40:00
"3418","BOIS",12,2021-01-30 20:45:00,2.6,62,873.36,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:45:00
"3419","BOIS",12,2021-01-30 20:50:00,2.3,63,873.46,5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:50:00
"3420","BOIS",12,2021-01-30 20:55:00,1.8,63,873.56,5.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 02:55:00
"3421","BOIS",12,2021-01-30 21:00:00,1.2,65,873.66,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:00:00
"3422","BOIS",12,2021-01-30 21:05:00,0.7,66,873.75,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:05:00
"3423","BOIS",12,2021-01-30 21:10:00,0.8,67,873.85,4.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:10:00
"3424","BOIS",12,2021-01-30 21:15:00,0.9,67,873.99,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:15:00
"3425","BOIS",12,2021-01-30 21:20:00,0.9,66,874.12,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:20:00
"3426","BOIS",12,2021-01-30 21:25:00,1,67,874.2,4.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:25:00
"3427","BOIS",12,2021-01-30 21:30:00,0.9,67,874.27,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:30:00
"3428","BOIS",12,2021-01-30 21:35:00,0.6,68,874.34,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:35:00
"3429","BOIS",12,2021-01-30 21:40:00,0.5,69,874.39,4.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:40:00
"3430","BOIS",12,2021-01-30 21:45:00,0.1,69,874.5,4.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:45:00
"3431","BOIS",12,2021-01-30 21:50:00,-0.1,71,874.58,4.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:50:00
"3432","BOIS",12,2021-01-30 21:55:00,-0.4,71,874.68,4.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 03:55:00
"3433","BOIS",12,2021-01-30 22:00:00,-0.6,72,874.83,4.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:00:00
"3434","BOIS",12,2021-01-30 22:05:00,-0.5,73,874.93,4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:05:00
"3435","BOIS",12,2021-01-30 22:10:00,0.6,74,874.99,4.9,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:10:00
"3436","BOIS",12,2021-01-30 22:15:00,2.3,70,875.03,5.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:15:00
"3437","BOIS",12,2021-01-30 22:20:00,2.8,67,875.09,5.6,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:20:00
"3438","BOIS",12,2021-01-30 22:25:00,2.7,67,875.1,5.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:25:00
"3439","BOIS",12,2021-01-30 22:30:00,2.6,67,875.12,5.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:30:00
"3440","BOIS",12,2021-01-30 22:35:00,2.7,68,875.19,5.6,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:35:00
"3441","BOIS",12,2021-01-30 22:40:00,2.5,68,875.28,5.7,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:40:00
"3442","BOIS",12,2021-01-30 22:45:00,2.2,68,875.32,6,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:45:00
"3443","BOIS",12,2021-01-30 22:50:00,2,69,875.38,5.9,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:50:00
"3444","BOIS",12,2021-01-30 22:55:00,2.1,69,875.48,5.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 04:55:00
"3445","BOIS",12,2021-01-30 23:00:00,2,70,875.54,5.1,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:00:00
"3446","BOIS",12,2021-01-30 23:05:00,2.1,70,875.59,5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:05:00
"3447","BOIS",12,2021-01-30 23:10:00,2,70,875.69,5.3,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:10:00
"3448","BOIS",12,2021-01-30 23:15:00,1.8,70,875.83,5.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:15:00
"3449","BOIS",12,2021-01-30 23:20:00,1.8,71,875.93,5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:20:00
"3450","BOIS",12,2021-01-30 23:25:00,1.6,72,875.96,4.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:25:00
"3451","BOIS",12,2021-01-30 23:30:00,1.1,72,876.02,4.8,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:30:00
"3452","BOIS",12,2021-01-30 23:35:00,0.7,74,876.04,5.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:35:00
"3453","BOIS",12,2021-01-30 23:40:00,0.6,75,876.09,5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:40:00
"3454","BOIS",12,2021-01-30 23:45:00,0.4,76,876.12,5.2,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:45:00
"3455","BOIS",12,2021-01-30 23:50:00,0.9,76,876.17,5.5,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:50:00
"3456","BOIS",12,2021-01-30 23:55:00,1.3,75,876.27,5.4,0,2021-01-30,"01","30",2021-01-30,2021-01-31 05:55:00
"3457","BOIS",12,2021-01-31 00:00:00,1.6,74,876.35,5.5,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:00:00
"3458","BOIS",12,2021-01-31 00:05:00,1.6,73,876.41,5.1,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:05:00
"3459","BOIS",12,2021-01-31 00:10:00,1.2,74,876.44,4.9,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:10:00
"3460","BOIS",12,2021-01-31 00:15:00,1.1,75,876.46,5.1,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:15:00
"3461","BOIS",12,2021-01-31 00:20:00,1.2,75,876.51,5.2,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:20:00
"3462","BOIS",12,2021-01-31 00:25:00,1.9,73,876.59,5.5,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:25:00
"3463","BOIS",12,2021-01-31 00:30:00,1.9,72,876.67,5.6,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:30:00
"3464","BOIS",12,2021-01-31 00:35:00,2,72,876.76,5.9,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:35:00
"3465","BOIS",12,2021-01-31 00:40:00,1.8,72,876.81,5.4,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:40:00
"3466","BOIS",12,2021-01-31 00:45:00,1.4,73,876.84,5.5,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:45:00
"3467","BOIS",12,2021-01-31 00:50:00,1.4,74,876.82,5.6,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:50:00
"3468","BOIS",12,2021-01-31 00:55:00,1.4,73,876.83,5.6,0,2021-01-31,"01","31",2021-01-31,2021-01-31 06:55:00
"3469","BOIS",12,2021-01-31 01:00:00,1.7,73,876.86,5.7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:00:00
"3470","BOIS",12,2021-01-31 01:05:00,2.9,71,876.93,7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:05:00
"3471","BOIS",12,2021-01-31 01:10:00,3.3,68,877.01,6.9,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:10:00
"3472","BOIS",12,2021-01-31 01:15:00,3.3,68,877.03,7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:15:00
"3473","BOIS",12,2021-01-31 01:20:00,3.6,68,877.14,8,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:20:00
"3474","BOIS",12,2021-01-31 01:25:00,3.5,68,877.16,7.7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:25:00
"3475","BOIS",12,2021-01-31 01:30:00,3.5,67,877.16,6.9,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:30:00
"3476","BOIS",12,2021-01-31 01:35:00,3.3,68,877.2,6.8,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:35:00
"3477","BOIS",12,2021-01-31 01:40:00,3.1,68,877.24,7.1,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:40:00
"3478","BOIS",12,2021-01-31 01:45:00,3.1,69,877.33,7.4,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:45:00
"3479","BOIS",12,2021-01-31 01:50:00,3.3,68,877.36,7.8,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:50:00
"3480","BOIS",12,2021-01-31 01:55:00,3,69,877.38,7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 07:55:00
"3481","BOIS",12,2021-01-31 02:00:00,2.8,70,877.4,6.9,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:00:00
"3482","BOIS",12,2021-01-31 02:05:00,2.8,71,877.46,7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:05:00
"3483","BOIS",12,2021-01-31 02:10:00,2.6,71,877.51,6.9,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:10:00
"3484","BOIS",12,2021-01-31 02:15:00,2.4,72,877.56,6.7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:15:00
"3485","BOIS",12,2021-01-31 02:20:00,2.5,72,877.57,6.5,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:20:00
"3486","BOIS",12,2021-01-31 02:25:00,2.5,72,877.61,7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:25:00
"3487","BOIS",12,2021-01-31 02:30:00,2.7,71,877.64,7.6,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:30:00
"3488","BOIS",12,2021-01-31 02:35:00,2.8,70,877.74,7.8,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:35:00
"3489","BOIS",12,2021-01-31 02:40:00,2.5,71,877.83,7.4,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:40:00
"3490","BOIS",12,2021-01-31 02:45:00,2.4,72,877.88,8.1,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:45:00
"3491","BOIS",12,2021-01-31 02:50:00,2.5,71,877.9,8.6,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:50:00
"3492","BOIS",12,2021-01-31 02:55:00,2.3,71,877.92,8.4,0,2021-01-31,"01","31",2021-01-31,2021-01-31 08:55:00
"3493","BOIS",12,2021-01-31 03:00:00,1.9,73,877.98,8.4,0,2021-01-31,"01","31",2021-01-31,2021-01-31 09:00:00
"3494","BOIS",12,2021-01-31 03:05:00,1.7,73,878.04,8.2,0,2021-01-31,"01","31",2021-01-31,2021-01-31 09:05:00
"3495","BOIS",12,2021-01-31 03:10:00,1.5,74,878.08,7.7,0,2021-01-31,"01","31",2021-01-31,2021-01-31 09:10:00
"3496","BOIS",12,2021-01-31 03:15:00,1.4,74,878.15,7.3,0,2021-01-31,"01","31",2021-01-31,2021-01-31 09:15:00
